Time,Transmition Flags,0,1,2
731.3177999999835,0.0,0.8928668732879366,0.9957326,0.5363938
731.3198999999814,0.0,0.8928668732879366,0.9957326,0.5363938
731.34299999998,0.0,0.8928668732879366,0.9957326,0.5363938
731.3449999999804,0.0,0.8928668732879366,0.9957326,0.5363938
731.3470999999782,0.0,0.8928668732879366,0.9957326,0.5363938
731.3686999999783,0.0,0.8928668732879366,0.9957326,0.5363938
731.3706999999787,0.0,0.8928668732879366,0.9957326,0.5363938
731.3951999999782,0.0,0.8928668732879366,0.9957326,0.5363938
731.3971999999786,0.0,0.8928668732879366,0.9957326,0.5363938
731.3992999999838,0.0,0.8928668732879366,0.9957326,0.5363938
731.4213999999785,0.0,0.8928668732879366,0.9957326,0.5363938
731.4235999999811,0.0,0.8928668732879366,0.9957326,0.5363938
731.4480999999806,0.0,0.8928668732879366,0.9957326,0.5363938
731.4495999999791,0.0,0.8928668732879366,0.9957326,0.5363938
731.4516999999843,0.0,0.8928668732879366,0.9957326,0.5363938
731.4745999999806,1.0,0.5526261090317185,0.948900361884666,0.4489212572744379
731.4770999999829,1.0,0.4162581301141238,0.9301251097970791,0.43375502157783447
731.4785999999814,0.0,0.4162581301141238,0.9301251097970791,0.43375502157783447
731.501199999978,0.0,0.4162581301141238,0.9301251097970791,0.43375502157783447
731.5026999999837,0.0,0.4162581301141238,0.9301251097970791,0.43375502157783447
731.5283999999821,1.0,0.3719527054264699,0.8452542201033681,0.37366666118572367
731.5303999999825,0.0,0.3719527054264699,0.8452542201033681,0.37366666118572367
731.5314999999838,0.0,0.3719527054264699,0.8452542201033681,0.37366666118572367
731.5539999999829,1.0,0.3146297353187394,0.7587529666109307,0.3174325826600481
731.5561999999783,0.0,0.3146297353187394,0.7587529666109307,0.3174325826600481
731.5571999999821,0.0,0.3146297353187394,0.7587529666109307,0.3174325826600481
731.5820999999788,1.0,0.24832868399828018,0.6652457004220768,0.2610193020048729
731.5831999999801,0.0,0.24832868399828018,0.6652457004220768,0.2610193020048729
731.6072999999825,1.0,0.19698113009515783,0.6122226814530451,0.23020475991531986
731.6092999999829,0.0,0.19698113009515783,0.6122226814530451,0.23020475991531986
731.6102999999795,1.0,0.1462708464993447,0.5585004310229569,0.20116652154550155
731.6344999999793,0.0,0.1462708464993447,0.5585004310229569,0.20116652154550155
731.6360999999825,0.0,0.1462708464993447,0.5585004310229569,0.20116652154550155
731.6370999999791,1.0,0.10124272649710817,0.5010126061680505,0.172314862568898
731.6595999999782,0.0,0.10124272649710817,0.5010126061680505,0.172314862568898
731.6611999999815,0.0,0.10124272649710817,0.5010126061680505,0.172314862568898
731.6863999999779,1.0,0.07466909336505569,0.456271662644792,0.1532678105911497
731.6883999999783,0.0,0.07466909336505569,0.456271662644792,0.1532678105911497
731.6888999999802,0.0,0.07466909336505569,0.456271662644792,0.1532678105911497
731.7133999999797,1.0,0.056385422085437446,0.4035701547404081,0.13253480952903246
731.7148999999782,0.0,0.056385422085437446,0.4035701547404081,0.13253480952903246
731.7394999999825,0.0,0.056385422085437446,0.4035701547404081,0.13253480952903246
731.7416999999779,0.0,0.056385422085437446,0.4035701547404081,0.13253480952903246
731.7426999999817,0.0,0.056385422085437446,0.4035701547404081,0.13253480952903246
731.7651999999808,1.0,0.047354216550290144,0.36105552415835446,0.12081930227997276
731.7672999999787,0.0,0.047354216550290144,0.36105552415835446,0.12081930227997276
731.7692999999791,0.0,0.047354216550290144,0.36105552415835446,0.12081930227997276
731.792099999978,0.0,0.047354216550290144,0.36105552415835446,0.12081930227997276
731.7940999999784,1.0,0.042864472966698125,0.32525593793152074,0.10370019637220118
731.7951999999797,0.0,0.042864472966698125,0.32525593793152074,0.10370019637220118
731.8186999999826,0.0,0.042864472966698125,0.32525593793152074,0.10370019637220118
731.8207999999805,0.0,0.042864472966698125,0.32525593793152074,0.10370019637220118
731.8465999999836,1.0,0.03997214571554269,0.2898405247200807,0.09390663730396949
731.848599999984,0.0,0.03997214571554269,0.2898405247200807,0.09390663730396949
731.8506999999819,0.0,0.03997214571554269,0.2898405247200807,0.09390663730396949
731.8751999999814,1.0,0.03161749478580079,0.25644170654171244,0.08244825155931344
731.8772999999793,0.0,0.03161749478580079,0.25644170654171244,0.08244825155931344
731.9008999999797,0.0,0.03161749478580079,0.25644170654171244,0.08244825155931344
731.9029999999776,0.0,0.03161749478580079,0.25644170654171244,0.08244825155931344
731.9044999999834,1.0,0.026716211601809665,0.22811946404916186,0.0730289894427782
731.9260999999834,0.0,0.026716211601809665,0.22811946404916186,0.0730289894427782
731.9281999999813,1.0,0.02312287264488066,0.20439914096172102,0.06434573076392215
731.9296999999798,0.0,0.02312287264488066,0.20439914096172102,0.06434573076392215
731.9507999999779,0.0,0.02312287264488066,0.20439914096172102,0.06434573076392215
731.9532999999802,0.0,0.02312287264488066,0.20439914096172102,0.06434573076392215
731.9542999999841,0.0,0.02312287264488066,0.20439914096172102,0.06434573076392215
731.9774999999801,0.0,0.02312287264488066,0.20439914096172102,0.06434573076392215
731.9784999999839,0.0,0.02312287264488066,0.20439914096172102,0.06434573076392215
732.0036999999803,1.0,0.04186198086127911,0.1861104016293797,0.05974966388195891
732.0051999999788,0.0,0.04186198086127911,0.1861104016293797,0.05974966388195891
732.0323999999829,1.0,0.04866454075443944,0.1631078636284445,0.05400215910676201
732.0338999999814,1.0,0.05463210581235678,0.14661528080245667,0.0497705028426492
732.0343999999833,0.0,0.05463210581235678,0.14661528080245667,0.0497705028426492
732.0586999999806,1.0,0.0483097705791665,0.10629744885737588,0.04640570665333233
732.060699999981,1.0,0.04507689000638475,0.09236854885041938,0.04507626984743037
732.0617999999823,1.0,0.038736918007858334,0.14877275829580391,0.03873691629373011
732.085299999978,1.0,0.03239694600933192,0.20517696774118846,0.03239756274002985
732.0873999999832,0.0,0.03239694600933192,0.20517696774118846,0.03239756274002985
732.0883999999797,1.0,0.03920418324544565,0.13510441474533766,0.03920487648390669
732.1114999999783,1.0,0.04392685,0.0878556,0.04392749
732.1135999999834,0.0,0.04392685,0.0878556,0.04392749
732.1150999999819,1.0,0.050455927156033836,0.10091262695570358,0.050456473209670165
732.1398999999811,0.0,0.050455927156033836,0.10091262695570358,0.050456473209670165
732.1413999999796,0.0,0.050455927156033836,0.10091262695570358,0.050456473209670165
732.1655999999795,1.0,0.05556493387613729,0.11112814359247002,0.055564910916843485
732.1676999999846,0.0,0.05556493387613729,0.11112814359247002,0.055564910916843485
732.1686999999812,1.0,0.04652405214690865,0.09304655576368186,0.04652410659145764
732.1903999999787,1.0,0.03930477912238188,0.07860842813336266,0.03930496592387745
732.1923999999791,0.0,0.03930477912238188,0.07860842813336266,0.03930496592387745
732.1935999999779,0.0,0.03930477912238188,0.07860842813336266,0.03930496592387745
732.214999999983,1.0,0.03572928354870665,0.07145810327843237,0.049131917497642875
732.2170999999809,0.0,0.03572928354870665,0.07145810327843237,0.049131917497642875
732.2417999999826,1.0,0.03531924472386466,0.07064016179549251,0.06146209850784343
732.243799999983,0.0,0.03531924472386466,0.07064016179549251,0.06146209850784343
732.2452999999815,1.0,0.040277754263262015,0.08055654764021086,0.06571256488070648
732.2685999999823,0.0,0.040277754263262015,0.08055654764021086,0.06571256488070648
732.2701999999782,1.0,0.05569107903599914,0.11138303932829938,0.07634435721240931
732.2952999999844,1.0,0.07326445357869021,0.14653081488341582,0.09082305497091665
732.2978999999842,1.0,0.08829091121241948,0.17658363484667972,0.10300081253284825
732.2998999999846,1.0,0.12266483191847039,0.24532813800670256,0.13020866878728382
732.3226999999835,1.0,0.1553492,0.3106937,0.1560792
732.3251999999785,0.0,0.1553492,0.3106937,0.1560792
732.3272999999837,1.0,0.18932708493802164,0.3786529078061075,0.18951194881001854
732.3499999999777,0.0,0.18932708493802164,0.3786529078061075,0.18951194881001854
732.3524999999801,1.0,0.24204736665178153,0.4840956970505799,0.24204823258853575
732.3535999999814,1.0,0.28210992512920763,0.5642218475000722,0.28211104943962184
732.3760999999805,1.0,0.31409453220981054,0.6281924151093204,0.3140959729928666
732.3786999999803,1.0,0.3510720156768631,0.7021493008023983,0.3510738961755171
732.4043999999786,1.0,0.3863496,0.7727063,0.3863519
732.4053999999825,1.0,0.5196942051732025,0.8061614065752989,0.4030794791418729
732.4305999999789,1.0,0.7466608371902654,0.8631055390604836,0.43155158939109006
732.4320999999846,1.0,0.9021052,0.9021053,0.4510515
732.4341999999825,0.0,0.9021052,0.9021053,0.4510515
732.4573999999785,0.0,0.9021052,0.9021053,0.4510515
732.4594999999837,0.0,0.9021052,0.9021053,0.4510515
732.4619999999787,0.0,0.9021052,0.9021053,0.4510515
732.4640999999839,0.0,0.9021052,0.9021053,0.4510515
732.4849999999798,0.0,0.9021052,0.9021053,0.4510515
732.4860999999811,0.0,0.9021052,0.9021053,0.4510515
732.5089999999847,1.0,0.8100270379099782,1.0,0.5436000683835961
732.5119999999816,0.0,0.8100270379099782,1.0,0.5436000683835961
732.5355999999821,0.0,0.8100270379099782,1.0,0.5436000683835961
732.53769999998,0.0,0.8100270379099782,1.0,0.5436000683835961
732.5396999999804,0.0,0.8100270379099782,1.0,0.5436000683835961
732.5773999999811,0.0,0.8100270379099782,1.0,0.5436000683835961
732.5836999999821,1.0,0.6326152697017862,1.0,0.6046956782670829
732.5851999999805,0.0,0.6326152697017862,1.0,0.6046956782670829
732.6162999999807,0.0,0.6326152697017862,1.0,0.6046956782670829
732.6183999999786,0.0,0.6326152697017862,1.0,0.6046956782670829
732.620399999979,0.0,0.6326152697017862,1.0,0.6046956782670829
732.6214999999803,0.0,0.6326152697017862,1.0,0.6046956782670829
732.6547999999831,0.0,0.6326152697017862,1.0,0.6046956782670829
732.6567999999835,0.0,0.6326152697017862,1.0,0.6046956782670829
732.658299999982,1.0,0.5042677957889113,1.0,0.5700624907621453
732.6592999999785,0.0,0.5042677957889113,1.0,0.5700624907621453
732.6808999999786,0.0,0.5042677957889113,1.0,0.5700624907621453
732.6823999999843,0.0,0.5042677957889113,1.0,0.5700624907621453
732.6849999999841,0.0,0.5042677957889113,1.0,0.5700624907621453
732.6864999999826,0.0,0.5042677957889113,1.0,0.5700624907621453
732.7081999999801,0.0,0.5042677957889113,1.0,0.5700624907621453
732.7101999999805,0.0,0.5042677957889113,1.0,0.5700624907621453
732.7122999999784,0.0,0.5042677957889113,1.0,0.5700624907621453
732.7353999999842,0.0,0.5042677957889113,1.0,0.5700624907621453
732.7374999999821,1.0,0.398984266753812,0.9957092718069076,0.4790332470702264
732.76119999998,0.0,0.398984266753812,0.9957092718069076,0.4790332470702264
732.7626999999785,0.0,0.398984266753812,0.9957092718069076,0.4790332470702264
732.7647999999837,1.0,0.3498557996224778,0.8802196771068324,0.41449009393864655
732.7863999999837,0.0,0.3498557996224778,0.8802196771068324,0.41449009393864655
732.7884999999816,0.0,0.3498557996224778,0.8802196771068324,0.41449009393864655
732.8126999999814,1.0,0.2929344398160431,0.7488419858390407,0.35382590830452665
732.8151999999837,0.0,0.2929344398160431,0.7488419858390407,0.35382590830452665
732.8172999999816,1.0,0.2525662045268898,0.6524762595349669,0.305679208360947
732.8532999999817,0.0,0.2525662045268898,0.6524762595349669,0.305679208360947
732.8553999999796,1.0,0.21294518716353117,0.5734688135328042,0.26558552420285814
732.8578999999819,0.0,0.21294518716353117,0.5734688135328042,0.26558552420285814
732.8784999999781,0.0,0.21294518716353117,0.5734688135328042,0.26558552420285814
732.8804999999785,1.0,0.1727761405776953,0.49756848553015204,0.22641906423584035
732.8829999999808,0.0,0.1727761405776953,0.49756848553015204,0.22641906423584035
732.8850999999787,1.0,0.1524884080849076,0.4522091765529528,0.27175251631877173
732.9062999999816,1.0,0.14050706984503386,0.4291258833664011,0.33697311221116377
732.9093999999833,0.0,0.14050706984503386,0.4291258833664011,0.33697311221116377
732.9304999999814,0.0,0.14050706984503386,0.4291258833664011,0.33697311221116377
732.9335999999831,0.0,0.14050706984503386,0.4291258833664011,0.33697311221116377
732.957299999981,0.0,0.14050706984503386,0.4291258833664011,0.33697311221116377
732.9593999999789,1.0,0.117261,0.3755106,0.3334742
732.9613999999793,0.0,0.117261,0.3755106,0.3334742
732.9828999999819,1.0,0.08340818845226775,0.3288170867217681,0.3030778748064809
732.9849999999798,0.0,0.08340818845226775,0.3288170867217681,0.3030778748064809
732.9859999999836,0.0,0.08340818845226775,0.3288170867217681,0.3030778748064809
733.0079999999808,1.0,0.05768083,0.2896392,0.2903732
733.0100999999787,1.0,0.043958332630343704,0.2729922473861447,0.23094393752188008
733.0120999999791,1.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.0347999999805,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.036299999979,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.062099999982,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.0640999999824,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.0651999999837,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.0886999999794,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.0902999999827,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.0922999999831,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.1149999999844,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.1169999999776,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.1426999999832,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.144799999981,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.168299999984,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.1703999999819,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.1713999999785,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.1949999999789,0.0,0.02764284126256925,0.2531996976515982,0.16028496103710244
733.1960999999802,1.0,0.05064059990353872,0.23592364320124593,0.14193820140485566
733.1970999999841,0.0,0.05064059990353872,0.23592364320124593,0.14193820140485566
733.2238999999837,1.0,0.03905844501716205,0.20003611058474374,0.12102822587730791
733.2253999999822,0.0,0.03905844501716205,0.20003611058474374,0.12102822587730791
733.2502999999789,0.0,0.03905844501716205,0.20003611058474374,0.12102822587730791
733.2512999999827,0.0,0.03905844501716205,0.20003611058474374,0.12102822587730791
733.2527999999812,0.0,0.03905844501716205,0.20003611058474374,0.12102822587730791
733.2764999999791,0.0,0.03905844501716205,0.20003611058474374,0.12102822587730791
733.2779999999776,0.0,0.03905844501716205,0.20003611058474374,0.12102822587730791
733.2790999999789,1.0,0.03755522032315449,0.1771429529087529,0.10376406570501556
733.3016999999828,0.0,0.03755522032315449,0.1771429529087529,0.10376406570501556
733.3037999999807,0.0,0.03755522032315449,0.1771429529087529,0.10376406570501556
733.3285999999799,0.0,0.03755522032315449,0.1771429529087529,0.10376406570501556
733.3310999999823,0.0,0.03755522032315449,0.1771429529087529,0.10376406570501556
733.3320999999788,1.0,0.03863798588695384,0.15809659157172362,0.08696396732913501
733.3551999999846,0.0,0.03863798588695384,0.15809659157172362,0.08696396732913501
733.3571999999778,0.0,0.03863798588695384,0.15809659157172362,0.08696396732913501
733.358799999981,0.0,0.03863798588695384,0.15809659157172362,0.08696396732913501
733.3814999999823,1.0,0.05211601,0.159878,0.07053891
733.3839999999847,0.0,0.05211601,0.159878,0.07053891
733.4095999999782,1.0,0.051883778782409753,0.15081419958434286,0.04585196826919759
733.412199999978,0.0,0.051883778782409753,0.15081419958434286,0.04585196826919759
733.4131999999819,1.0,0.051572866567008935,0.13488040944141427,0.03833538090574644
733.4373999999817,0.0,0.051572866567008935,0.13488040944141427,0.03833538090574644
733.4395999999844,1.0,0.05051949912323399,0.11694874712590153,0.03966638186884104
733.4421999999842,1.0,0.04928213273366294,0.10446817639339304,0.045254261020730685
733.4641999999814,0.0,0.04928213273366294,0.10446817639339304,0.045254261020730685
733.4662999999792,0.0,0.04928213273366294,0.10446817639339304,0.045254261020730685
733.4672999999831,0.0,0.04928213273366294,0.10446817639339304,0.045254261020730685
733.4906999999813,0.0,0.04928213273366294,0.10446817639339304,0.045254261020730685
733.4931999999836,0.0,0.04928213273366294,0.10446817639339304,0.045254261020730685
733.4947999999796,0.0,0.04928213273366294,0.10446817639339304,0.045254261020730685
733.5185999999823,1.0,0.04998606977646636,0.10309044781531795,0.06680661414513626
733.5200999999807,1.0,0.04660452383910763,0.10128353281693256,0.09015187316854453
733.546299999981,1.0,0.04395818,0.09986947,0.1084215
733.5487999999833,1.0,0.03595405530001163,0.07868183009002636,0.09836247531302841
733.5507999999837,1.0,0.025123314017437833,0.0500118811756131,0.08475115639644898
733.5717999999844,0.0,0.025123314017437833,0.0500118811756131,0.08475115639644898
733.5737999999848,1.0,0.042504196069311745,0.08340639659161342,0.11338761487102775
733.5979999999846,1.0,0.06052102778577897,0.1209044380134775,0.14151994455429534
733.6000999999825,1.0,0.07328158593797125,0.14384932871442643,0.16396612024927082
733.6020999999829,1.0,0.09553928053852796,0.18289734845427047,0.20379747048457666
733.6246999999795,1.0,0.1150251,0.2170825,0.2386684
733.627399999984,1.0,0.13860132931796204,0.2690756962534899,0.21394281288655592
733.6284999999781,1.0,0.1627811704369754,0.32240005137932226,0.1885841874713412
733.6509999999845,0.0,0.1627811704369754,0.32240005137932226,0.1885841874713412
733.6530999999824,1.0,0.3137440327932306,0.3840549678780608,0.19622827727404646
733.6777999999841,1.0,0.4618712322643671,0.4143505793812262,0.22220646922447107
733.6793999999801,1.0,0.5385104233622384,0.4757540003734912,0.2511332666871545
733.6813999999805,1.0,0.6192805972098417,0.5656778453238044,0.2901568228252298
733.7047999999787,1.0,0.6830039,0.6366229,0.3209443
733.707299999981,0.0,0.6830039,0.6366229,0.3209443
733.7083999999824,1.0,0.8116588650589723,0.762586695504838,0.38152902352824486
733.7314999999809,0.0,0.8116588650589723,0.762586695504838,0.38152902352824486
733.7336999999835,0.0,0.8116588650589723,0.762586695504838,0.38152902352824486
733.7361999999786,1.0,0.8977599077156976,0.8424564272059909,0.41039120141571445
733.7582999999805,0.0,0.8977599077156976,0.8424564272059909,0.41039120141571445
733.7612999999848,1.0,0.6067912563893463,0.8812032657836254,0.42736558287257964
733.7850999999802,1.0,0.4804147,0.8972445,0.4344989
733.7870999999806,0.0,0.4804147,0.8972445,0.4344989
733.7902999999798,0.0,0.4804147,0.8972445,0.4344989
733.8123999999817,0.0,0.4804147,0.8972445,0.4344989
733.8138999999802,1.0,0.5223777927447858,0.9859653243834535,0.4978057095212846
733.8153999999787,0.0,0.5223777927447858,0.9859653243834535,0.4978057095212846
733.8391999999814,0.0,0.5223777927447858,0.9859653243834535,0.4978057095212846
733.8423999999806,0.0,0.5223777927447858,0.9859653243834535,0.4978057095212846
733.8664999999829,0.0,0.5223777927447858,0.9859653243834535,0.4978057095212846
733.8695999999846,1.0,0.5850763582984456,1.0,0.617865262565563
733.8772999999793,0.0,0.5850763582984456,1.0,0.617865262565563
733.9075999999778,0.0,0.5850763582984456,1.0,0.617865262565563
733.909699999983,0.0,0.5850763582984456,1.0,0.617865262565563
733.9127999999847,0.0,0.5850763582984456,1.0,0.617865262565563
733.9147999999778,0.0,0.5850763582984456,1.0,0.617865262565563
733.947299999979,0.0,0.5850763582984456,1.0,0.617865262565563
733.9492999999794,0.0,0.5850763582984456,1.0,0.617865262565563
733.951499999982,0.0,0.5850763582984456,1.0,0.617865262565563
733.9529999999805,0.0,0.5850763582984456,1.0,0.617865262565563
733.9750999999825,0.0,0.5850763582984456,1.0,0.617865262565563
733.9771999999804,0.0,0.5850763582984456,1.0,0.617865262565563
733.9791999999808,0.0,0.5850763582984456,1.0,0.617865262565563
734.0138999999846,0.0,0.5850763582984456,1.0,0.617865262565563
734.0164999999844,0.0,0.5850763582984456,1.0,0.617865262565563
734.0174999999809,0.0,0.5850763582984456,1.0,0.617865262565563
734.0416999999808,1.0,0.5309007434879129,1.0,0.814352992441491
734.0431999999793,0.0,0.5309007434879129,1.0,0.814352992441491
734.0452999999844,1.0,0.5245449,1.0,1.0
734.067899999981,0.0,0.5245449,1.0,1.0
734.0709999999827,1.0,0.7869435170040832,1.0,0.974085938239449
734.0720999999841,0.0,0.7869435170040832,1.0,0.974085938239449
734.1080999999841,0.0,0.7869435170040832,1.0,0.974085938239449
734.110199999982,1.0,0.6860845531896966,0.9525817977004056,0.8426948592383257
734.1111999999786,0.0,0.6860845531896966,0.9525817977004056,0.8426948592383257
734.1132999999837,1.0,0.5725692956173049,0.8840628184842652,0.7460610977482829
734.1475999999831,1.0,0.504682563814071,0.7793348190689985,0.6808979665067334
734.149699999981,1.0,0.4367958320108371,0.6746068196537318,0.6157348352651838
734.1511999999794,0.0,0.4367958320108371,0.6746068196537318,0.6157348352651838
734.1533999999821,0.0,0.4367958320108371,0.6746068196537318,0.6157348352651838
734.1745999999777,1.0,0.4429083,0.5471018,0.5629405
734.1761999999809,0.0,0.4429083,0.5471018,0.5629405
734.1781999999813,0.0,0.4429083,0.5471018,0.5629405
734.1991999999819,0.0,0.4429083,0.5471018,0.5629405
734.2012999999798,1.0,0.4311178,0.4547765,0.5510202
734.2023999999811,0.0,0.4311178,0.4547765,0.5510202
734.226099999979,1.0,0.35012736222952456,0.47802660727869856,0.5973767608581759
734.2281999999842,0.0,0.35012736222952456,0.47802660727869856,0.5973767608581759
734.252399999984,0.0,0.35012736222952456,0.47802660727869856,0.5973767608581759
734.2543999999845,1.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.2564999999823,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.2781999999798,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.2807999999796,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.2817999999835,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.303499999981,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.3059999999833,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.3302999999806,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.3323999999785,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.3579999999794,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.3600999999845,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.3635999999834,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.38619999998,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.3877999999833,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.3887999999798,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.4248999999846,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.4264999999806,0.0,0.2646320216443321,0.5004843864594178,0.650132484715033
734.4274999999844,1.0,0.2503663195926764,0.4131832854840534,0.6590402527976793
734.4506999999804,0.0,0.2503663195926764,0.4131832854840534,0.6590402527976793
734.4517999999817,0.0,0.2503663195926764,0.4131832854840534,0.6590402527976793
734.4537999999822,0.0,0.2503663195926764,0.4131832854840534,0.6590402527976793
734.4552999999806,1.0,0.18748213673001846,0.3144107635850583,0.5092250091621265
734.4763999999788,1.0,0.13418421792672958,0.22350826866465606,0.3660932530951929
734.4784999999839,1.0,0.10820747286335056,0.18260785343368446,0.29715232745706377
734.5044999999819,1.0,0.08909738757483426,0.15862943104620147,0.24790646842098868
734.5060999999779,1.0,0.06998730228610144,0.13465100865844684,0.19866060938435565
734.531899999981,1.0,0.05087721699758514,0.11067258627096388,0.14941475034828056
734.5328999999848,1.0,0.043220290311568085,0.09255959612507357,0.11988669326263415
734.5348999999779,1.0,0.036191958948012554,0.06793419569540772,0.08356911334300363
734.5574999999818,1.0,0.03075093,0.04887028,0.05545362
734.5595999999797,1.0,0.03019326267953942,0.044514333535445365,0.04631569952524195
734.5605999999835,1.0,0.029466546453532985,0.03883794394031399,0.0344077486066216
734.5837999999795,0.0,0.029466546453532985,0.03883794394031399,0.0344077486066216
734.585299999978,0.0,0.029466546453532985,0.03883794394031399,0.0344077486066216
734.6108999999789,0.0,0.029466546453532985,0.03883794394031399,0.0344077486066216
734.6118999999827,0.0,0.029466546453532985,0.03883794394031399,0.0344077486066216
734.6139999999806,1.0,0.02886588038863965,0.031708529277228406,0.0301757794958118
734.6377999999833,0.0,0.02886588038863965,0.031708529277228406,0.0301757794958118
734.6387999999798,0.0,0.02886588038863965,0.031708529277228406,0.0301757794958118
734.6408999999777,1.0,0.03370917093348543,0.03625835245770696,0.033280600122732686
734.6651999999823,0.0,0.03370917093348543,0.03625835245770696,0.033280600122732686
734.6665999999833,0.0,0.03370917093348543,0.03625835245770696,0.033280600122732686
734.6676999999846,0.0,0.03370917093348543,0.03625835245770696,0.033280600122732686
734.6918999999845,0.0,0.03370917093348543,0.03625835245770696,0.033280600122732686
734.692899999981,1.0,0.04106186448410874,0.036420167486116595,0.03801397892023063
734.7182999999796,0.0,0.04106186448410874,0.036420167486116595,0.03801397892023063
734.7197999999781,1.0,0.054244369687999096,0.047532185690759496,0.051641144482506236
734.7217999999785,1.0,0.06558032255625175,0.05794798976582839,0.06252456916581803
734.7461999999806,0.0,0.06558032255625175,0.05794798976582839,0.06252456916581803
734.748199999981,0.0,0.06558032255625175,0.05794798976582839,0.06252456916581803
734.7492999999823,0.0,0.06558032255625175,0.05794798976582839,0.06252456916581803
734.7734999999822,0.0,0.06558032255625175,0.05794798976582839,0.06252456916581803
734.776099999982,0.0,0.06558032255625175,0.05794798976582839,0.06252456916581803
